PRECINCT_NAME,CANDIDATE_FULL_NAME,contest_party_id,candidate_party_id,CONTEST_TYPE,contest_id,CONTEST_ORDER,CANDIDATE_ORDER,CONTEST_FULL_NAME,TOTAL,PRECINCT_ID,precinct_order,contest_vote_for,PROCESSED_DONE,PROCESSED_STARTED,CONTEST_TOTAL,IS_WRITEIN,undervote,overvote
0598 SOUTH MTN PARK,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,598,598,2,1,1,0,1,75,0
0611 STELLAR," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),350,611,611,2,1,1,2260,0,1776,16
0611 STELLAR," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),413,611,611,2,1,1,2260,0,1776,16
0611 STELLAR," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),600,611,611,2,1,1,2260,0,1776,16
0611 STELLAR," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),501,611,611,2,1,1,2260,0,1776,16
0611 STELLAR," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),393,611,611,2,1,1,2260,0,1776,16
0611 STELLAR,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),3,611,611,2,1,1,2260,1,1776,16
0642 TEMPE," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),28,642,642,2,1,1,124,0,190,8
0642 TEMPE," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),19,642,642,2,1,1,124,0,190,8
0642 TEMPE," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),32,642,642,2,1,1,124,0,190,8
0642 TEMPE," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),18,642,642,2,1,1,124,0,190,8
0642 TEMPE," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),27,642,642,2,1,1,124,0,190,8
0642 TEMPE,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,642,642,2,1,1,0,1,190,8
0657 TULANE," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),322,657,657,2,1,1,1584,0,1084,6
0657 TULANE," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),277,657,657,2,1,1,1584,0,1084,6
0657 TULANE," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),398,657,657,2,1,1,1584,0,1084,6
0657 TULANE," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),281,657,657,2,1,1,1584,0,1084,6
0657 TULANE," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),304,657,657,2,1,1,1584,0,1084,6
0657 TULANE,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,657,657,2,1,1,1584,1,1084,6
0663 TWIN BUTTES," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),208,663,663,2,1,1,941,0,723,16
0663 TWIN BUTTES," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),154,663,663,2,1,1,941,0,723,16
0663 TWIN BUTTES," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),197,663,663,2,1,1,941,0,723,16
0663 TWIN BUTTES," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),167,663,663,2,1,1,941,0,723,16
0663 TWIN BUTTES," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),206,663,663,2,1,1,941,0,723,16
0663 TWIN BUTTES,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),9,663,663,2,1,1,941,1,723,16
0671 VICTORY," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),105,671,671,2,1,1,575,0,423,12
0671 VICTORY," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),117,671,671,2,1,1,575,0,423,12
0671 VICTORY," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),129,671,671,2,1,1,575,0,423,12
0671 VICTORY," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),129,671,671,2,1,1,575,0,423,12
0671 VICTORY," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),93,671,671,2,1,1,575,0,423,12
0671 VICTORY,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,671,671,2,1,1,575,1,423,12
0682 WAGGONER," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),465,682,682,2,1,1,2365,0,2049,44
0682 WAGGONER," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),371,682,682,2,1,1,2365,0,2049,44
0682 WAGGONER," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),521,682,682,2,1,1,2365,0,2049,44
0682 WAGGONER," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),457,682,682,2,1,1,2365,0,2049,44
0682 WAGGONER," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),546,682,682,2,1,1,2365,0,2049,44
0682 WAGGONER,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),5,682,682,2,1,1,2365,1,2049,44
0694 WESTERN STAR," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),261,694,694,2,1,1,1478,0,1352,12
0694 WESTERN STAR," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),293,694,694,2,1,1,1478,0,1352,12
0694 WESTERN STAR," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),315,694,694,2,1,1,1478,0,1352,12
0694 WESTERN STAR," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),313,694,694,2,1,1,1478,0,1352,12
0694 WESTERN STAR," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),294,694,694,2,1,1,1478,0,1352,12
0694 WESTERN STAR,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,694,694,2,1,1,1478,1,1352,12
0715 WINDMERE," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),458,715,715,2,1,1,2393,0,2021,20
0715 WINDMERE," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),433,715,715,2,1,1,2393,0,2021,20
0715 WINDMERE," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),554,715,715,2,1,1,2393,0,2021,20
0715 WINDMERE," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),522,715,715,2,1,1,2393,0,2021,20
0715 WINDMERE," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),418,715,715,2,1,1,2393,0,2021,20
0715 WINDMERE,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),8,715,715,2,1,1,2393,1,2021,20
